unit;counterparty_code;counterparty_name;ctype_code;ctype_name;def_id;default_start_date;default_end_date;long_term_rating;currentstartdate;defaultenddate;dqi_check
RBCZ;802898;HOTEL ULRIKA S R O;6;Small Medium Business (SMB);90561;07.07.2016;08.12.2016;SME_MIS;07.07.2016;08.12.2016;OK
RBCZ;550207;JSC SPECAGRA;3;Corporates;119233;27.08.2019;05.03.2020;CORP_MIS;27.08.2019;05.03.2020;OK
RBCZ;1616476;RURASTE S R O;3;Corporates;125700;25.06.2020;30.12.2021;CORP_8A;25.06.2020;30.12.2021;OK
RBCZ;1028587;FOOD FRIENDS S R O;6;Small Medium Business (SMB);101487;23.06.2017;30.08.2017;SME_MIS;23.06.2017;30.08.2017;OK
RBCZ;850772;SABIC INNOVATIVE PLASTICS GMBH CO K-G;3;Corporates;99745;15.05.2017;13.09.2017;CORP_MIS;15.05.2017;13.09.2017;OK
RBCZ;181554;ZETOR TRACTORS A S;3;Corporates;116491;28.03.2019;29.12.2022;CORP_9C;28.03.2019;29.12.2022;OK
RBCZ;486973;STEEN QOS S R O;6;Small Medium Business (SMB);110645;28.05.2018;09.04.2019;SME_MIS;28.05.2018;09.04.2019;OK
RBCZ;485952;ELEKTROTECHNIKA A S;3;Corporates;89841;17.06.2016;14.03.2017;CORP_5B;17.06.2016;14.03.2017;OK
RBCZ;935889;WITKOWITZ ENVI A S;3;Corporates;119933;27.09.2019;30.06.2020;CORP_6C;27.09.2019;30.06.2020;OK
RBCZ;171274;FOX TOYS S R O;6;Small Medium Business (SMB);92161;02.09.2016;18.07.2017;SME_MIS;02.09.2016;18.07.2017;OK
RBCZ;708505;ERNEKS INVEST S R O;3;Corporates;96946;21.02.2017;30.11.2017;CORP_MIS;21.02.2017;30.11.2017;OK
RBCZ;766803;SAN HAVLICKOVA S R O;18;Specialised Lending Project (excl. Commodity);85426;28.01.2016;16.06.2017;SLOT_RE_MIS;28.01.2016;16.06.2017;OK
RBCZ;522622;VAPOS SPOL S R O;3;Corporates;139612;20.06.2022;21.11.2022;CORP_9C;20.06.2022;21.11.2022;OK
RBCZ;522719;EVE ROHENICE S R O;18;Specialised Lending Project (excl. Commodity);95703;21.12.2016;08.10.2019;SLOT_PF_MIS;21.12.2016;08.10.2019;OK
RBCZ;751273;DESIGN BY HY S R O;6;Small Medium Business (SMB);99645;11.05.2017;13.12.2017;SME_MIS;11.05.2017;13.12.2017;OK
RBCZ;498653;UNIWEL STAVBY SPOL. S R.O.;6;Small Medium Business (SMB);103585;29.08.2017;24.10.2017;SME_MIS;29.08.2017;24.10.2017;OK
RBCZ;528398;AGRONE TRADING S R O;6;Small Medium Business (SMB);94181;31.10.2016;21.08.2017;SME_MIS;31.10.2016;21.08.2017;OK
RBCZ;468261;ASPRO DRUZSTVO SLUZEB A PRACI;6;Small Medium Business (SMB);91622;18.08.2016;26.04.2018;SME_MIS;18.08.2016;26.04.2018;OK
RBCZ;749835;PIVOVAR CERNA HORA A S;3;Corporates;92341;27.09.2016;19.05.2017;CORP_8A;27.09.2016;19.05.2017;OK
RBCZ;527294;GENIUS PRESS S R O;6;Small Medium Business (SMB);113652;31.10.2018;02.02.2021;SME_MIS;31.10.2018;02.02.2021;OK
RBCZ;1333946;TECH GASTRO SPOL S R O;3;Corporates;125705;25.06.2020;30.12.2021;CORP_8B;25.06.2020;30.12.2021;OK
RBCZ;243070;RONCKA S R O;6;Small Medium Business (SMB);133410;13.07.2021;21.04.2022;SME_9C;13.07.2021;21.04.2022;OK
RBCZ;203914;IHR AUTODILY SPOL S R O;6;Small Medium Business (SMB);89101;24.05.2016;20.06.2017;SME_MIS;24.05.2016;20.06.2017;OK
RBCZ;242040;CESKA ENERGIE A S;3;Corporates;93842;24.10.2016;14.03.2017;CORP_MIS;24.10.2016;14.03.2017;OK
RBCZ;2086112;?INH DUAN NGUYEN;6;Small Medium Business (SMB);138658;01.01.2022;16.08.2022;SME_9C;01.01.2022;16.08.2022;OK
RBCZ;1571931;Claas Industrietechnik GmbH;3;Corporates;122930;23.01.2020;16.07.2020;CORP_8C;23.01.2020;16.07.2020;OK
RBCZ;598563;ELBETAL S R O;6;Small Medium Business (SMB);86201;18.02.2016;22.06.2018;SME_MIS;18.02.2016;22.06.2018;OK
RBCZ;493689;AGRIWELL S R O;6;Small Medium Business (SMB);91201;29.07.2016;16.01.2017;SME_MIS;29.07.2016;16.01.2017;OK
RBCZ;753049;HUTNI MONTAZE A S;3;Corporates;119932;27.09.2019;30.06.2020;CORP_7A;27.09.2019;30.06.2020;OK
RBCZ;497493;NARODNI ENERGETICKY KLASTR Z S;3;Corporates;117070;26.04.2019;26.06.2019;CORP_MIS;26.04.2019;26.06.2019;OK
RBCZ;845804;BOHEMIA TIMBER S R O;6;Small Medium Business (SMB);101086;13.06.2017;08.09.2017;SME_MIS;13.06.2017;08.09.2017;OK
RBCZ;524754;AZU ASSET, A.S.;3;Corporates;89862;17.06.2016;29.12.2016;CORP_MIS;17.06.2016;29.12.2016;OK
RBCZ;734936;BRICK STAV CZ A S;6;Small Medium Business (SMB);88181;27.04.2016;02.08.2019;SME_MIS;27.04.2016;02.08.2019;OK
RBCZ;871967;K V P GASTRO A S;3;Corporates;125697;25.06.2020;30.12.2021;CORP_9C;25.06.2020;30.12.2021;OK
RBCZ;542568;PSS PREROVSKA STAVEBNI A S;3;Corporates;92561;20.09.2016;07.08.2017;CORP_MIS;20.09.2016;07.08.2017;OK
RBCZ;197512;CASTLE HOLDINGS S R O;18;Specialised Lending Project (excl. Commodity);126710;31.01.2019;01.07.2020;SLOT_RE_MIS;31.01.2019;01.07.2020;OK
RBCZ;852000;ET EURO TEPLO A S;6;Small Medium Business (SMB);128996;27.11.2020;03.03.2022;SME_9C;27.11.2020;03.03.2022;OK
RBCZ;744864;LESY JEDLICKA S R O;6;Small Medium Business (SMB);113310;23.10.2018;24.11.2020;SME_MIS;23.10.2018;24.11.2020;OK
RBCZ;1616477;MELOTARIA S R O;3;Corporates;125695;25.06.2020;30.12.2021;CORP_9C;25.06.2020;30.12.2021;OK
RBCZ;786495;EURO TEPLO S R O;6;Small Medium Business (SMB);128995;27.11.2020;03.03.2022;SME_9C;27.11.2020;03.03.2022;OK
RBCZ;760829;STRL PROPERTY S R O;3;Corporates;128973;26.11.2020;20.09.2021;CORP_MIS;26.11.2020;20.09.2021;OK
RBCZ;507606;RYBKA STAVBY A SLUZBY S R O;6;Small Medium Business (SMB);104505;03.10.2017;20.12.2018;SME_8A;03.10.2017;20.12.2018;OK
RBCZ;504090;Nemocnice Roudnice nad Labem s.r.o.;3;Corporates;111326;10.07.2018;17.08.2018;CORP_MIS;10.07.2018;17.08.2018;OK
RBCZ;171063;ROTHWELL INTERNATIONAL S R O;6;Small Medium Business (SMB);87781;15.04.2016;08.12.2016;SME_MIS;15.04.2016;08.12.2016;OK
RBCZ;170745;FA HAKIM S R O;6;Small Medium Business (SMB);95105;30.11.2016;31.12.2018;SME_MIS;30.11.2016;31.12.2018;OK
RBCZ;1335983;AIB KUNSTMANN METAL S R O;3;Corporates;128730;19.11.2020;28.07.2022;CORP_7A;19.11.2020;28.07.2022;OK
RBCZ;171134;R T K, TKALCOVNA HORNÍ ROKYTNICE N.-JIZ., SPOLECNOST S RUCENÍM OMEZENÝ;3;Corporates;126830;20.08.2020;09.08.2021;CORP_MIS;20.08.2020;09.08.2021;OK
RBCZ;1494311;V GROUP S R O;3;Corporates;116810;15.04.2019;03.10.2019;CORP_MIS;15.04.2019;03.10.2019;OK
RBCZ;648014;PARS KOMPONENTY S R O;6;Small Medium Business (SMB);121931;03.01.2020;30.04.2021;SME_MIS;03.01.2020;30.04.2021;OK
RBCZ;609312;ARANEA GROUP A S;3;Corporates;99085;22.04.2017;12.09.2017;CORP_MIS;22.04.2017;12.09.2017;OK
RBCZ;306883;VV SKLO S R O;6;Small Medium Business (SMB);101125;13.06.2017;24.09.2019;SME_MIS;13.06.2017;24.09.2019;OK
RBCZ;493427;K T S ESTATE S R O;6;Small Medium Business (SMB);87141;22.03.2016;18.11.2021;SME_9C;22.03.2016;18.11.2021;OK
RBCZ;1331649;VIACULINARIA S R O;3;Corporates;128030;15.10.2020;22.06.2022;CORP_8A;15.10.2020;22.06.2022;OK
RBCZ;450773;ATLAS UNION S R O;6;Small Medium Business (SMB);93301;12.10.2016;17.12.2021;SME_9C;12.10.2016;17.12.2021;OK
RBCZ;152223;TRUHLARSTVI U KUBENU S R O;6;Small Medium Business (SMB);119250;28.08.2019;03.10.2019;SME_MIS;28.08.2019;03.10.2019;OK
RBCZ;950044;POD PROIZVODNJA OPRUGA D O O;3;Corporates;130813;25.02.2021;19.08.2021;CORP_MIS;25.02.2021;19.08.2021;OK
RBCZ;134835;CKD PRAHA DIZ A S;3;Corporates;89861;17.06.2016;22.11.2017;CORP_MIS;17.06.2016;22.11.2017;OK
RBCZ;668931;TABAK INVEST A S;3;Corporates;125702;25.06.2020;28.07.2022;CORP_7A;25.06.2020;28.07.2022;OK
RBHR;108882;S.T.D. D.O.O.;3;Corporates;92087;31.08.2016;27.09.2021;CORP_MIS;31.08.2016;27.09.2021;OK
RBHR;107912;MITROVIC D.O.O.;3;Corporates;92821;28.09.2016;24.01.2019;CORP_5A;28.09.2016;24.01.2019;OK
RBHR;146867;IVAN SPOLJARIC, L. K. W. - AUTOPRIJ-EVOZNIK VL. IVAN SPOLJARIC - NOVAKI;6;Small Medium Business (SMB);124710;18.05.2020;12.10.2022;SME_9C;18.05.2020;12.10.2022;OK
RBHR;1027580;OLASAGASTI D.O.O.;3;Corporates;112570;25.09.2018;30.03.2022;CORP_9C;25.09.2018;30.03.2022;OK
RBHR;108242;SPREM-AMARENA D.O.O.;6;Small Medium Business (SMB);92722;26.09.2016;28.12.2017;SME_MIS;26.09.2016;28.12.2017;OK
RBHR;108389;GRIP D.O.O.;3;Corporates;88421;29.04.2016;02.09.2019;CORP_MIS;29.04.2016;02.09.2019;OK
RBHR;924262;GLOBE TRAVEL J.D.O.O;6;Small Medium Business (SMB);111686;30.07.2018;31.12.2018;SME_MIS;30.07.2018;31.12.2018;OK
RBHR;186419;VINARIJA BARAKA D.O.O.;6;Small Medium Business (SMB);114390;03.12.2018;14.10.2021;SME_9C;03.12.2018;14.10.2021;OK
RBHR;107504;JERUZALEM VINO D.O.O.;3;Corporates;130630;12.02.2021;13.08.2021;CORP_MIS;12.02.2021;13.08.2021;OK
RBHR;441930;BUIC-TDG D.O.O.;6;Small Medium Business (SMB);103766;06.09.2017;25.04.2019;SME_MIS;06.09.2017;25.04.2019;OK
RBHR;108496;SOLGRI D.O.O.ZA UNUTARNJI I VANJSKO-TRGOVINSKI PROMET ROBA I USLUGA;6;Small Medium Business (SMB);92421;12.09.2016;22.12.2016;SME_MIS;12.09.2016;22.12.2016;OK
RBHR;550957;ZADRUGA BRANITELJA ZLATNI VRTOVI;6;Small Medium Business (SMB);108746;20.02.2018;06.06.2018;SME_MIS;20.02.2018;06.06.2018;OK
RBHR;668767;CASALINUS D.O.O.;18;Specialised Lending Project (excl. Commodity);95326;09.12.2016;26.03.2019;SLOT_RE_MIS;09.12.2016;26.03.2019;OK
RBHR;1031110;ZELJKO TADIC, FIDELIS VUKOVAR;3;Corporates;136711;17.12.2021;06.06.2022;CORP_9C;17.12.2021;06.06.2022;OK
RBHR;759657;ADRIA LIBAR D.O.O.;6;Small Medium Business (SMB);114391;03.12.2018;14.10.2021;SME_9C;03.12.2018;14.10.2021;OK
RBHR;108457;DOBRO PICE D.D.;3;Corporates;93881;25.10.2016;27.01.2017;CORP_MIS;25.10.2016;27.01.2017;OK
RBHR;125293;KOMPAS D.O.O.;3;Corporates;98311;31.03.2017;21.04.2022;CORP_9C;31.03.2017;21.04.2022;OK
RBHR;1398239;NEUTRINO TAU D.O.O.;3;Corporates;108785;22.02.2018;17.06.2020;CORP_MIS;22.02.2018;17.06.2020;OK
RBHR;796990;KK KAROCA;39;Associations;91161;28.07.2016;30.10.2017;CORP_MIS;28.07.2016;30.10.2017;OK
RBHR;107503;PARIC D.O.O.;6;Small Medium Business (SMB);129439;10.12.2020;18.05.2022;SME_9C;10.12.2020;18.05.2022;OK
RBHR;451223;DURO DAKOVIC STROJNA OBRADA D. O. O-.;3;Corporates;93902;25.10.2016;30.07.2018;CORP_MIS;25.10.2016;30.07.2018;OK
RBHR;868318;TETEX D.O.O.;3;Corporates;120853;25.11.2019;31.08.2021;CORP_MIS;25.11.2019;31.08.2021;OK
RBHR;187206;AZONPRINTER D.O.O.;6;Small Medium Business (SMB);130811;25.02.2021;13.08.2021;SME_MIS;25.02.2021;13.08.2021;OK
RBHR;138476;DURO DAKOVIC Industrijska rjesenja-dionicko dru¿tvo za inzenjering,;3;Corporates;98665;07.04.2017;30.11.2017;CORP_MIS;07.04.2017;30.11.2017;OK
RBHR;594600;ZITNI TERMINAL D.O.O.;3;Corporates;114792;20.12.2018;19.10.2021;CORP_5A;20.12.2018;19.10.2021;OK
RBHR;528775;SLAVONIJA GRADNJA D.O.O.;6;Small Medium Business (SMB);136672;16.12.2021;29.08.2022;SME_9C;16.12.2021;29.08.2022;OK
RBHR;211922;PEKARSTVO KADULJA D.O.O.;3;Corporates;128114;20.10.2020;10.09.2021;CORP_8B;20.10.2020;10.09.2021;OK
RBHR;215915;TENISICE D.O.O.;3;Corporates;111147;27.06.2018;28.01.2019;CORP_MIS;27.06.2018;28.01.2019;OK
RBHR;172670;OPCINA NOVIGRAD PODRAVSKI;32;Regional Government or local Authority;105065;29.10.2017;30.03.2018;LRG_MIS_RW;29.10.2017;30.03.2018;OK
RBHR;116944;TKALEC TRANS D.O.O.;6;Small Medium Business (SMB);102005;06.07.2017;29.05.2019;SME_MIS;06.07.2017;29.05.2019;OK
RBHR;108616;AUTOCENTAR RAJKOVIC D.O.O.;3;Corporates;91522;12.08.2016;29.09.2017;CORP_MIS;12.08.2016;29.09.2017;OK
RBHR;449499;ORADA ADRIATIC D. O. O.;3;Corporates;126190;24.07.2020;19.10.2021;CORP_9C;24.07.2020;19.10.2021;OK
RBHR;1229238;LABRAX ADRIA D .O. O.;3;Corporates;126191;24.07.2020;19.10.2021;CORP_8A;24.07.2020;19.10.2021;OK
RBHR;108976;ZNANJE D.O.O.;3;Corporates;101625;28.06.2017;28.12.2018;CORP_4C;28.06.2017;28.12.2018;OK
RBHR;916036;ZEUS D.O.O.;6;Small Medium Business (SMB);126250;28.07.2020;17.09.2021;SME_4A;28.07.2020;17.09.2021;OK
RBHR;107927;HOTEL VICKO COMMERCE, D.O.O.;6;Small Medium Business (SMB);133390;13.07.2021;19.10.2022;SME_9C;13.07.2021;19.10.2022;OK
RBHR;663949;POLIKLINIKA NOLA D.O.O.;6;Small Medium Business (SMB);118050;21.06.2019;22.07.2019;SME_MIS;21.06.2019;22.07.2019;OK
RBHR;107519;BRODARSKI INSTITUT, D.O.O.;4;Government-Owned Commercial Undertaking;98405;31.03.2017;06.06.2018;CORP_MIS;31.03.2017;06.06.2018;OK
RBHR;109463;TEHNOPRO D.O.O.;3;Corporates;102246;14.07.2017;08.04.2019;CORP_MIS;14.07.2017;08.04.2019;OK
RBHR;912666;IRIS FASHION D.O.O.;3;Corporates;85482;29.01.2016;08.07.2019;CORP_MIS;29.01.2016;08.07.2019;OK
RBHR;749731;MANSPED D. O. O.;3;Corporates;124532;08.05.2020;13.07.2021;CORP_MIS;08.05.2020;13.07.2021;OK
RBHR;720365;A.M.S.-AGRO D.O.O.;3;Corporates;131334;25.03.2021;29.11.2021;CORP_9C;25.03.2021;29.11.2021;OK
RBHR;108348;TRGOMIX, D.O.O.;3;Corporates;120852;25.11.2019;04.08.2022;CORP_9C;25.11.2019;04.08.2022;OK
RBHR;162549;MASEN D.O.O.;6;Small Medium Business (SMB);88521;04.05.2016;20.02.2017;SME_MIS;04.05.2016;20.02.2017;OK
RBHR;537007;MOLYDON TRGOVINA D.O.O.;6;Small Medium Business (SMB);95283;08.12.2016;06.06.2018;SME_MIS;08.12.2016;06.06.2018;OK
RBHR;108043;MAG TOURS D.O.O.;6;Small Medium Business (SMB);115370;29.01.2019;07.09.2022;SME_9C;29.01.2019;07.09.2022;OK
RBHR;629402;RAJKOVIC D.O.O.;3;Corporates;91521;12.08.2016;29.09.2017;CORP_MIS;12.08.2016;29.09.2017;OK
RBHR;881283;HDK;39;Associations;108725;19.02.2018;21.11.2018;CORP_MIS;19.02.2018;21.11.2018;OK
RBHR;535667;VETEL D.O.O.;3;Corporates;110888;12.06.2018;31.08.2021;CORP_MIS;12.06.2018;31.08.2021;OK
RBHR;700579;MARINE CONSULTING D.O.O.;3;Corporates;92282;07.09.2016;27.12.2016;CORP_MIS;07.09.2016;27.12.2016;OK
RBHR;150525;COTRA D.O.O.;3;Corporates;120670;15.11.2019;12.07.2022;CORP_6A;15.11.2019;12.07.2022;OK
RBHR;921803;ANTITALENT D.O.O.;6;Small Medium Business (SMB);130812;25.02.2021;21.03.2022;SME_9C;25.02.2021;21.03.2022;OK
RBHR;107509;AUTO ZITVAJ D.O.O.;3;Corporates;110146;23.04.2018;31.08.2019;CORP_6B;23.04.2018;31.08.2019;OK
RBHR;107652;JESENSKI I TURK D.O.O.;6;Small Medium Business (SMB);120431;29.10.2019;27.04.2020;SME_MIS;29.10.2019;27.04.2020;OK
RBHR;139575;V.A.T. D. O. O.;3;Corporates;128051;16.10.2020;28.12.2022;CORP_9C;16.10.2020;28.12.2022;OK
RBHU;698917;"Buda Square 2007 Kft. ""f.a.""";3;Corporates;135170;05.10.2021;22.09.2022;CORP_9C;05.10.2021;22.09.2022;OK
RBHU;432168;Kogart Park Ingatlanhasznosító Kft.;18;Specialised Lending Project (excl. Commodity);106006;24.11.2017;21.06.2021;SLOT_RE_MIS;24.11.2017;21.06.2021;OK
RBHU;107226;HEAT energy Gázipari Gépgyár Kft.;3;Corporates;120870;26.11.2019;31.05.2022;CORP_5B;26.11.2019;31.05.2022;OK
RBHU;1615678;"WEISSBLECH Korlátolt Felelõsségû Tá-rsaság ""felszámolás alatt""";6;Small Medium Business (SMB);128470;11.11.2020;05.11.2021;SME_9C;11.11.2020;05.11.2021;OK
RBHU;88282;VEVÕÉRT Kereskedelmi Kft.;3;Corporates;92443;13.09.2016;10.01.2018;CORP_MIS;13.09.2016;10.01.2018;OK
RBHU;748963;Smokey Box Kereskedelmi és Szolgált-ató Bt.;3;Corporates;127630;25.09.2020;23.11.2022;CORP_9C;25.09.2020;23.11.2022;OK
RBHU;1289564;PRoCom Investment Kft.;6;Small Medium Business (SMB);130515;03.02.2021;11.05.2021;SME_MIS;03.02.2021;11.05.2021;OK
RBHU;317981;"Triptara Hungária Ingatlanfejlesztõ- Kft. ""végelszámolás alatt""";3;Corporates;47491;16.11.2017;14.10.2019;CORP_MIS;16.11.2017;14.10.2019;OK
RBHU;72400;Bankár Holding Zrt.;3;Corporates;106005;24.11.2017;30.09.2021;CORP_9C;24.11.2017;30.09.2021;OK
RBHU;147077;Start Rehabilitációs Foglalkoztató-és Intézményei Közhasznú Nonprofit;3;Corporates;106008;24.11.2017;16.11.2021;CORP_7B;24.11.2017;16.11.2021;OK
RBHU;915715;BASE LINE STÚDIÓ Kereskedelmi és Sz-olgáltató Kft.;3;Corporates;132510;04.06.2021;21.03.2022;CORP_9C;04.06.2021;21.03.2022;OK
RBHU;111161;SPIRITS-68 Kereskedelmi és Szolgált-ató Kft.;3;Corporates;99145;25.04.2017;30.05.2018;CORP_8B;25.04.2017;30.05.2018;OK
RBHU;512116;"""Ipari Terület Bezenye"" Ipari és Ke-reskedelmi Korlátolt Felelõsségû Tá";3;Corporates;135171;05.10.2021;22.09.2022;CORP_9C;05.10.2021;22.09.2022;OK
RBHU;707725;SATIO Vagyonkezelõ Kft.;3;Corporates;131571;07.04.2021;21.10.2021;CORP_9C;07.04.2021;21.10.2021;OK
RBHU;72786;Fireplace Gyarto es Kereskedelmi Kf-t.;3;Corporates;114150;23.11.2018;19.09.2019;CORP_MIS;23.11.2018;19.09.2019;OK
RBHU;794384;PalmiGold Baromfifeldolgozó Kft.;3;Corporates;129532;12.12.2020;28.02.2022;CORP_9C;12.12.2020;28.02.2022;OK
RBHU;796580;Present Consulting Korlátolt Felelõ-sségû Társaság;3;Corporates;135270;08.10.2021;23.08.2022;CORP_9C;08.10.2021;23.08.2022;OK
RBHU;507140;Nagykunsági Tájtermesztési Kft.;18;Specialised Lending Project (excl. Commodity);85023;06.01.2016;17.05.2016;SLOT_RE_MIS;06.01.2016;17.05.2016;OK
RBHU;173948;"Weitzer Parkett Hungária Fafeldolgo-zó- és Kereskedelmi Kft."" végelszám";3;Corporates;110926;14.06.2018;19.09.2019;CORP_MIS;14.06.2018;19.09.2019;OK
RBHU;1218860;Alla Nagykereskedelem Kft.;6;Small Medium Business (SMB);138272;30.03.2022;16.11.2022;SME_9C;30.03.2022;16.11.2022;OK
RBHU;194809;Btech Magyarország Kereskedelmi és-Szolgáltató Kft.;3;Corporates;125731;26.06.2020;28.01.2022;CORP_9C;26.06.2020;28.01.2022;OK
RBHU;231048;WILLI BETZ Hungária Fuvarozó és Szá-llítmányozó Kft.;3;Corporates;125770;29.06.2020;13.09.2022;CORP_9C;29.06.2020;13.09.2022;OK
RBHU;446551;Jásztelek Község Önkormányzata;32;Regional Government or local Authority;87581;06.04.2016;13.12.2018;LRG_MIS_RW;06.04.2016;13.12.2018;OK
RBHU;87345;NAPSUGÁR-TRADE Kereskedelmi és Szol-gáltató Kft.;3;Corporates;130132;08.01.2021;12.10.2021;CORP_9C;08.01.2021;12.10.2021;OK
RBHU;680510;Palmi-Trade Hungary Kft.;3;Corporates;129531;12.12.2020;25.02.2022;CORP_9C;12.12.2020;25.02.2022;OK
RBHU;756885;EQNet Infokommunikációs Zrt. - F.A.;3;Corporates;122003;08.01.2020;22.09.2022;CORP_9C;08.01.2020;22.09.2022;OK
RBHU;695184;PROTEINKER Ipari Feldolgozó Kereske-delmi és Szolgáltató Kft.;3;Corporates;107005;20.12.2017;17.04.2019;CORP_MIS;20.12.2017;17.04.2019;OK
RBHU;329427;LEMAN INDUSTRIE Kft;3;Corporates;103985;19.09.2017;10.07.2018;CORP_MIS;19.09.2017;10.07.2018;OK
RBHU;77160;T'69 KERESKEDELMI KFT.;3;Corporates;95923;28.12.2016;30.05.2018;CORP_MIS;28.12.2016;30.05.2018;OK
RBHU;1615492;SAMPO Élelmiszeripari Gépgyártó Kor-látolt Felelõsségû Társaság;6;Small Medium Business (SMB);131010;08.03.2021;27.10.2022;SME_9C;08.03.2021;27.10.2022;OK
RBHU;431554;Társasház 8640 Fonyód, Ady E. u. 37-.;34;Other Administrative Body or Non-Commercial Undertaking;111768;31.07.2018;19.09.2019;CORP_MIS;31.07.2018;19.09.2019;OK
RBHU;32100;SBERBANK MAGYARORSZÁG ZRT.;11;Banks;137853;02.03.2022;08.07.2022;FIN_MIS;02.03.2022;08.07.2022;OK
RBHU;235220;Szögedi Csirke Kft.;3;Corporates;130131;08.01.2021;19.10.2021;CORP_9C;08.01.2021;19.10.2021;OK
RBHU;1216760;UNAIZAH Real Estate Kft.;6;Small Medium Business (SMB);136812;22.12.2021;13.04.2022;SME_9C;22.12.2021;13.04.2022;OK
RBHU;1840527;WINDWOOD IMPEX Korlátolt Felelõsség-û Társaság;6;Small Medium Business (SMB);138412;05.04.2022;28.12.2022;SME_9C;05.04.2022;28.12.2022;OK
RBHU;1578865;JADRAN-MART Biztosításközvetítõ, Ke-reskedelmi és Szolgáltató Korlátolt;6;Small Medium Business (SMB);115930;27.02.2019;16.05.2022;SME_9C;27.02.2019;16.05.2022;OK
RBHU;1639959;AK Global Korlátolt Felelõsségû Tár-saság;6;Small Medium Business (SMB);133490;15.07.2021;22.09.2022;SME_9C;15.07.2021;22.09.2022;OK
RBHU;1781403;China Railway 22nd Bureau Group Hun-gary Co. Korlátolt Felelõsségû Társ;3;Corporates;131050;09.03.2021;02.03.2022;CORP_9C;09.03.2021;02.03.2022;OK
RBHU;1634393;MALOM Mozi Kereskedelmi és Szórakoz-tató Korlátolt Felelõsségû Társaság;6;Small Medium Business (SMB);136136;16.11.2021;03.11.2022;SME_9C;16.11.2021;03.11.2022;OK
RBHU;1254826;Szeged, Zárda u. 6. sz. Társasház;34;Other Administrative Body or Non-Commercial Undertaking;137852;02.03.2022;07.11.2022;CORP_9C;02.03.2022;07.11.2022;OK
RBHU;110677;Advanced Decorative Systems Hungary- Kft.;3;Corporates;106007;24.11.2017;14.09.2021;CORP_9C;24.11.2017;14.09.2021;OK
RBHU;495596;HORIZONT 98. Mezõgazdasági, Kereske-delmi és Szolgáltató Kft;3;Corporates;119750;23.09.2019;03.02.2022;CORP_9C;23.09.2019;03.02.2022;OK
RBHU;1526574;POZITEAM Hungary Kft.;6;Small Medium Business (SMB);131293;23.03.2021;14.07.2022;SME_9C;23.03.2021;14.07.2022;OK
RBI;1393462;SGB-SMIT Beteiligung GmbH;3;Corporates;121077;03.12.2019;28.03.2022;CORP_9C;03.12.2019;28.03.2022;OK
RBI;1036867;Vinclass Oil Trading SA;3;Corporates;125070;27.05.2020;30.11.2020;CORP_MIS;27.05.2020;30.11.2020;OK
RBI;1393466;Smit Transformatoren Holding-BV;3;Corporates;121076;03.12.2019;28.03.2022;CORP_9C;03.12.2019;28.03.2022;OK
RBI;1353127;Hemisphere International-Properties B.V.;3;Corporates;107186;22.12.2017;04.06.2019;CORP_MIS;22.12.2017;04.06.2019;OK
RBI;1394454;OTC Services, Inc.;3;Corporates;121072;03.12.2019;28.03.2022;CORP_9C;03.12.2019;28.03.2022;OK
RBI;174429;Christof Holding AG;3;Corporates;97765;14.03.2017;13.05.2019;CORP_MIS;14.03.2017;13.05.2019;OK
RBI;1231528;Royal SMIT Transformers B.V.;3;Corporates;121078;03.12.2019;28.03.2022;CORPL_7B;03.12.2019;28.03.2022;OK
RBI;1393472;Inverbeg B.V.;3;Corporates;121074;03.12.2019;28.03.2022;CORP_9C;03.12.2019;28.03.2022;OK
RBI;1457882;QC Alpha GmbH;3;Corporates;107165;21.12.2017;29.12.2021;CORP_9C;21.12.2017;29.12.2021;OK
RBI;731263;PT PUTRA MUBA COAL;3;Corporates;96049;04.10.2016;10.01.2020;CORP_MIS;04.10.2016;10.01.2020;OK
RBI;23735;Poslovni sistem Mercator d.d.;3;Corporates;98447;31.03.2017;24.08.2021;CORPL_6B;31.03.2017;24.08.2021;OK
RBI;1720;KIKA Möbelhandelsgesellschaft m.b.H;3;Corporates;107187;22.12.2017;26.11.2018;CORPL_MIS;22.12.2017;26.11.2018;OK
RBI;921732;Cubes Holding GmbH;3;Corporates;127753;29.09.2020;03.05.2022;CORP_9C;29.09.2020;03.05.2022;OK
RBI;160573;Ecobank Nigeria PLC;11;Banks;89541;07.06.2016;22.02.2019;FIN_MIS;07.06.2016;22.02.2019;OK
RBI;16934;Leiner Immobilien GmbH;3;Corporates;107189;22.12.2017;30.10.2018;CORP_MIS;22.12.2017;30.10.2018;OK
RBI;513198;Nyrstar Sales & Marketing SA;3;Corporates;116272;19.03.2019;29.03.2022;CORPL_8B;19.03.2019;29.03.2022;OK
RBI;1394453;SMIT Management B.V.;3;Corporates;121071;03.12.2019;28.03.2022;CORPL_7B;03.12.2019;28.03.2022;OK
RBI;1395959;Sächsisch-Bayerische-Starkstrom-Gerätebau GmbH;3;Corporates;121070;03.12.2019;28.03.2022;CORPL_7B;03.12.2019;28.03.2022;OK
RBI;1355194;SGB-SMIT GmbH;3;Corporates;121079;03.12.2019;28.03.2022;CORPL_7B;03.12.2019;28.03.2022;OK
RBI;1890409;Volcafe Vietnam Co Ltd;3;Corporates;136373;30.11.2021;06.04.2022;CORP_9C;30.11.2021;06.04.2022;OK
